Title,Genre,Type,Producer,Studio,Rating,ScoredBy,Popularity,Members,Episodes,Source,Aired
Trust,['Music'],Music,['Sega'],,5.56,142.0,10170.0,331.0,1.0,Original,"May 23, 2017"
Spicy Swingy Style,['Music'],Music,['Sega'],,5.41,121.0,10839.0,245.0,1.0,Original,"Jun 20, 2017"
Session High,['Music'],Music,['Sega'],,5.81,121.0,10788.0,273.0,1.0,Original,"Oct 16, 2017"
Barysan no Shokoku Manyuuki,['Comedy'],TV,['Tokyo MX'],['Kachidoki Studio'],5.5,2.0,14785.0,59.0,47.0,Original,"Feb 3, 2016 to Mar 30, 2016"
Mob Psycho 100 Reigen  Shirarezaru Kiseki no Reinouryokusha,"['Action', 'Slice of Life', 'Comedy', 'Supernatural']",Special,,['Bones'],7.34,6035.0,2101.0,25052.0,1.0,Web manga,"Mar 18, 2018"
Flowering Heart 2,"['Kids', 'Magic']",TV,,,3.57,7.0,10879.0,149.0,26.0,Original,"May 29, 2017 to Nov 21, 2017"
Nintama Rantarou Saraba Ninjutsu Gakuen no Dan,"['Comedy', 'Kids']",Special,['NHK'],['Ajia-Do'],7.2,10.0,13893.0,95.0,2.0,Unknown,"Oct 30, 2017 to Oct 31, 2017"
Toilet no Kuni,"['Kids', 'Music']",ONA,,,3.54,28.0,14205.0,70.0,1.0,Original,"May 28, 2015"
Hamaneko,['Slice of Life'],Special,,,4.93,15.0,13213.0,55.0,1.0,Original,"Nov 27, 2014"
4 Shuunen Monst Shiru ka yo,"['Comedy', 'Game']",Special,,,6.3020924157074045,11913.731535105117,11607.0,0.0,1.0,Game,"Oct, 2017"
Ajin 2nd Season OVA,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']",OVA,,,6.3020924157074045,11913.731535105117,5072.0,0.0,1.0,Unknown,"Apr 7, 2017"
Yakinikuten Sengoku,"['Slice of Life', 'Comedy']",ONA,,,4.82,11.0,12406.0,153.0,12.0,Web manga,"Dec 17, 2017 to Feb 25, 2018"
Fudanshi Koukou Seikatsu Sports no Aki Bonnou no Aki,"['Slice of Life', 'Comedy', 'School', 'Shoujo']",Special,['DAX Production'],['EMT²'],6.35,166.0,7105.0,2138.0,1.0,Manga,"Oct 14, 2016"
Kimagure Mercy,['Music'],Music,['Toy&#039;s Factory'],,6.24,95.0,10819.0,172.0,1.0,Music,"Jun 3, 2016"
Pandora Voxx Complete,"['Action', 'Adventure', 'Fantasy', 'Music', 'Sci-Fi']",Music,,,6.3020924157074045,11913.731535105117,15526.0,0.0,9.0,Music,"Mar 27, 2013"
Ankoku Cat VS,"['Action', 'Comedy']",ONA,,['Fanworks'],4.89,35.0,13055.0,118.0,3.0,Original,"Jan 21, 2011 to Jan 9, 2012"
Akashic Records,"['Game', 'Fantasy']",ONA,,,6.36,90.0,9169.0,330.0,1.0,Game,"Oct 18, 2016"
Tenkyuu no Arculs,"['Fantasy', 'Game']",ONA,,,4.38,13.0,14467.0,44.0,1.0,Game,"Jun 16, 2016"
Mashiro Witch,"['Game', 'Magic']",ONA,,,6.3020924157074045,11913.731535105117,14277.0,0.0,1.0,Game,"Mar 14, 2017"
Grand Marche no Meikyuu,"['Fantasy', 'Game']",ONA,,,4.6,10.0,14747.0,44.0,1.0,Game,"Aug 31, 2016"
Kakusansei Million Arthur,"['Fantasy', 'Game']",ONA,,,4.68,37.0,10896.0,144.0,1.0,Card game,"Mar 23, 2012"
Kairisei Million Arthur,"['Fantasy', 'Game']",ONA,,,4.68,31.0,11145.0,121.0,1.0,Card game,"Nov 18, 2014 to Jul 6, 2018"
Shaonian Jinyiwei,"['Adventure', 'Mystery', 'Historical', 'Romance', 'Martial Arts', 'Shounen']",ONA,,['Boyan Pictures'],6.47,19.0,11045.0,130.0,13.0,Original,"Feb 9, 2017 to May 4, 2017"
Daitai 3pun de Wakaru hack History,"['Game', 'Comedy']",ONA,['Bandai Namco Entertainment'],,6.18,125.0,9759.0,645.0,1.0,Other,"Oct 20, 2017"
Piano no Mori TV,"['Adventure', 'Music', 'Comedy', 'Drama', 'School', 'Seinen']",TV,['NHK'],['Fukushima Gainax'],7.21,2477.0,1730.0,27821.0,12.0,Manga,"Apr 9, 2018 to Jul 2, 2018"
Stone Age Episode 0,"['Fantasy', 'Kids']",Special,,,1.0,2.0,15566.0,43.0,1.0,Game,"May 2, 2017"
Stone Age,"['Fantasy', 'Kids']",TV,,,6.0,4.0,14963.0,58.0,52.0,Game,"Jul 12, 2017 to May 2, 2018"
Dahufa,"['Action', 'Adventure', 'Fantasy']",Movie,,['Nice Boat Animation'],5.14,7.0,12611.0,100.0,1.0,Original,"Jul 13, 2017"
Naki no Ryuu Hiryuu no Shou 1991,"['Drama', 'Game', 'Seinen']",OVA,"['Gainax', 'Toshiba EMI']",,4.33,3.0,14179.0,69.0,1.0,Manga,"Aug 23, 1991"
An Ling Yu Shi Di Qi,"['Adventure', 'Kids', 'Sci-Fi']",TV,,,6.19,21.0,11228.0,261.0,13.0,Original,"Mar 27, 2017 to Apr 6, 2017"
Machibouke 2017,"['Music', 'Kids']",Music,['Space Shower Music'],,3.17,18.0,15177.0,44.0,1.0,Music,"Oct 25, 2017"
Senro wa Tsudzuku yo Dokomademo,"['Kids', 'Music']",Music,['Space Shower Music'],,3.1,20.0,14961.0,50.0,1.0,Music,"Oct 25, 2017"
Yadokari,['Music'],ONA,,,3.71,28.0,14589.0,63.0,1.0,Original,"Oct 3, 2011"
Hatoya,"['Dementia', 'Music']",ONA,,,4.19,26.0,14398.0,64.0,1.0,Other,"Mar 28, 2012"
Hayashifusai,['Music'],Special,,,3.91,22.0,14952.0,56.0,1.0,Original,"May 3, 2013"
Wanna Be a Tuna,['Music'],Music,,,5.0,31.0,14392.0,60.0,1.0,Music,"Dec 27, 2013"
Nakano Harada Kekkon Kyousoukyoku,['Music'],Special,,,3.68,19.0,15153.0,52.0,1.0,Original,"Mar 17, 2014"
Shukka Fuufu,['Music'],Special,,,4.21,19.0,15157.0,50.0,1.0,Original,"Oct, 2014"
Hendo Garden,['Music'],Special,,,3.61,18.0,15106.0,49.0,1.0,Original,"Jun 20, 2015"
Naga Hamaraja,['Music'],Special,,,3.88,17.0,15391.0,40.0,1.0,Original,2016
Shishido Journey,['Music'],Special,,,3.79,19.0,14798.0,61.0,1.0,Original,"Jun 3, 2017"
Kawawawawawada,['Music'],Special,,,3.68,25.0,15069.0,50.0,1.0,Original,2016
Kekkonshiki no Tori Movie,['Music'],Special,,,3.55,20.0,15413.0,42.0,1.0,Original,2010
Sayonara Nyuunanzai,['Music'],Music,,,3.8,20.0,15082.0,46.0,1.0,Original,"Oct 25, 2017"
Overlord Movie Manner Movie,['Comedy'],Special,,['Madhouse'],6.86,1067.0,4096.0,7656.0,1.0,Unknown,"Sep 13, 2017"
ShiningRomance,['Music'],Music,['Broccoli'],,6.9,154.0,9792.0,397.0,1.0,Visual novel,"Nov 15, 2017"
Force Live,['Music'],Music,['Broccoli'],,6.84,209.0,8816.0,897.0,1.0,Visual novel,"Nov 15, 2017"
Kyonyuu Dosukebe Gakuen,['Hentai'],OVA,,,6.3020924157074045,11913.731535105117,6540.0,654.0,2.0,Visual novel,"Oct 5, 2018 to Dec 7, 2018"
Senki Zesshou Symphogear AXZ Senki Zesshou Shinai Symphogear,"['Sci-Fi', 'Music', 'Slice of Life', 'Comedy']",Special,"['Memory-Tech', 'Bushiroad', 'MAGES.', 'King Records', 'Kinyosha']",['Satelight'],6.98,202.0,7381.0,1146.0,4.0,Original,"Nov 29, 2017 to Feb 28, 2018"
Kimitachi wa Dou Ikiru ka,['Drama'],Movie,,,6.3020924157074045,11913.731535105117,9017.0,443.0,1.0,Original,Not available
Yumearu Ugoku Ehon,"['Kids', 'Fantasy']",ONA,['Yumearu'],,2.67,9.0,15333.0,44.0,1.0,Other,"Mar 19, 2015 to ?"
Shingeki no Kyojin Season 2 Movie Kakusei no Houkou,"['Action', 'Super Power', 'Drama', 'Fantasy', 'Shounen']",Movie,,,7.79,743.0,2468.0,22794.0,1.0,Manga,"Jan 13, 2018"
Free Dive to the Future,"['School', 'Slice of Life', 'Sports']",TV,,['Kyoto Animation'],6.3020924157074045,11913.731535105117,1555.0,20623.0,12.0,Light novel,"Jul 12, 2018 to Sep 27, 2018"
YuuwakuOffice Lover 2,"['Drama', 'Romance']",ONA,['Tate Anime'],,4.43,14.0,9914.0,668.0,10.0,Visual novel,"Dec 26, 2017 to Mar 6, 2018"
Mighty Thor Battle Royale,"['Fantasy', 'Parody']",ONA,,,3.43,42.0,13117.0,132.0,1.0,Other,"Oct 29, 2017"
Hashire Osomatsusan,"['Comedy', 'Parody']",Special,,,6.14,114.0,9408.0,869.0,3.0,Other,"Oct, 2016 to Dec, 2016"
Ponkotsu Quest x Digimon Story Cyber Sleuth  Hackers Memory,"['Sci-Fi', 'Comedy', 'Parody']",ONA,,,4.65,34.0,11314.0,188.0,1.0,Other,"Oct 31, 2017"
Boku wa Mada 7sai Datta,['Music'],Music,['Warner Music Japan'],['pH Studio'],6.08,50.0,13605.0,83.0,1.0,Music,"May 9, 2016"
Yakan Gakkou no Urasensei,"['School', 'Supernatural']",ONA,['comico'],,3.62,29.0,14289.0,71.0,1.0,Web manga,"Aug 2, 2016"
Pastel Kazoku,['Comedy'],ONA,['comico'],,3.9,29.0,14487.0,67.0,1.0,Web manga,"Jun 16, 2016"
Shen Qi Huan Qi Tan,"['Action', 'Adventure', 'Mystery', 'Supernatural', 'Magic', 'Fantasy', 'School']",ONA,['Tencent Penguin Pictures'],['Mili Pictures'],7.23,26.0,7451.0,1467.0,24.0,Manga,"Oct 31, 2017 to May 15, 2018"
Naisho no Hanashi,['Music'],Music,['Sony Music Entertainment'],,6.48,925.0,6487.0,2810.0,1.0,Music,"Feb 1, 2012"
Mameneko,['Slice of Life'],TV,"['Studio A-CAT', 'On-Lead']",['Charaction'],5.93,78.0,9444.0,737.0,12.0,Manga,"Jan 9, 2018 to Mar 27, 2018"
FateApocrypha Recaps,"['Action', 'Drama', 'Fantasy', 'Historical', 'Magic', 'Supernatural']",Special,,['A-1 Pictures'],6.39,863.0,4163.0,5329.0,1.0,Light novel,"Sep 24, 2017 to Nov 18, 2017"
Doraemon Benkyou Heya no Tsuribori,"['Comedy', 'Kids', 'Sci-Fi', 'Shounen']",Special,,,6.47,59.0,11643.0,213.0,1.0,Manga,"Oct 3, 1979"
Drive Agent Personal Shiawase wo Mamoru Mono,['Drama'],ONA,,,5.06,34.0,12825.0,119.0,1.0,Original,"Oct 16, 2017"
Qin Shi Ming Yue Tian Xing Jiu Ge,"['Action', 'Historical', 'Martial Arts', 'Fantasy']",ONA,,['Sparkly Key Animation Studio'],7.57,21.0,9882.0,248.0,60.0,Original,"Mar 10, 2016 to Jul 5, 2018"
a long day of Mr Calpaccio,['Dementia'],Movie,,,2.64,11.0,15210.0,44.0,1.0,Original,2005
Capsule Samurai,"['Comedy', 'Music', 'Samurai']",TV,['NHK'],,4.57,7.0,15311.0,40.0,40.0,Original,2004 to 2005
Shikato,"['Comedy', 'Kids']",TV,['Fuji TV'],,4.5,2.0,15592.0,34.0,135.0,Original,"Oct, 1992 to 1993"
Genkikun no Christmas  Tokyoeki,['Slice of Life'],ONA,['Terada Mokei'],,3.79,43.0,13812.0,87.0,1.0,Original,"Dec 3, 2012"
Genkikun no Oshougatsu  Tokyoeki,['Slice of Life'],ONA,['Terada Mokei'],,3.75,40.0,14189.0,79.0,1.0,Original,"Dec 27, 2012"
1100 Rice Planting,['Slice of Life'],ONA,['Terada Mokei'],,5.03,83.0,11352.0,156.0,1.0,Original,"Jun 26, 2016"
1100 Shibuya Crossing,['Slice of Life'],ONA,['Terada Mokei'],,5.29,81.0,11424.0,154.0,1.0,Original,"Jun 28, 2015"
1100 Train Station,['Slice of Life'],ONA,['Terada Mokei'],,5.4,91.0,11288.0,179.0,1.0,Original,"Jul 24, 2017"
Aurora wo Mita Kyouryuutachi,['Adventure'],Movie,['D &amp; D Pictures'],['pH Studio'],4.86,7.0,15433.0,41.0,1.0,Original,2011
Hiragana Danshi,['Music'],Movie,,,4.56,9.0,8812.0,1107.0,1.0,Other,"Mar 16, 2018"
Robotic Girl,['Music'],Music,['Miraicha Records'],,6.0,43.0,12705.0,99.0,1.0,Music,"Oct 3, 2017"
Kakushin,"['Music', 'Shounen Ai']",ONA,,,5.79,64.0,10832.0,219.0,1.0,Original,"Mar 28, 2016"
Kakuriyo no Yadomeshi,"['Demons', 'Supernatural']",TV,"['flying DOG', 'Kadokawa']",['Gonzo'],7.12,3861.0,1495.0,30568.0,26.0,Novel,"Apr 2, 2018 to Sep 24, 2018"
Juvenile Pornography The Animation,['Hentai'],OVA,['BOOTLEG'],['Office Takeout'],6.5,673.0,6215.0,1851.0,1.0,Manga,"Dec 1, 2017"
91 Daze,"['Comedy', 'Historical']",Special,,['Shuka'],5.72,204.0,7982.0,814.0,7.0,Original,"Nov 30, 2016 to Jul 5, 2017"
HappyTwinkle,"['Fantasy', 'Magic', 'Music']",Music,"['Sanrio', 'Sega']",,6.2,25.0,12544.0,143.0,1.0,Original,"Jan 16, 2012"
Shimajirou to Tanjoubi no Ohoshisama,"['Adventure', 'Kids', 'Space']",Movie,['Benesse Corporation'],"['pH Studio', 'D &amp; D Pictures']",6.0,7.0,15505.0,37.0,1.0,Original,2013
Detective Conan The Magician of Starlight,['Space'],Movie,,['D &amp; D Pictures'],6.91,82.0,8488.0,1158.0,1.0,Manga,2012
Osomatsusan Short Film Series 2nd Season,"['Comedy', 'Parody']",Special,['Avex Pictures'],,5.64,22.0,8343.0,1472.0,4.0,Manga,"Jan 26, 2018 to Jul 27, 2018"
Xue Se Cang Qiong,"['Action', 'Adventure', 'Mystery', 'Horror', 'Thriller', 'Fantasy']",ONA,['Tencent Animation'],['CG Year'],6.54,89.0,8549.0,811.0,26.0,Web manga,"Aug 18, 2017 to Jan 26, 2018"
Himawari,['Music'],Music,['Toy&#039;s Factory'],,5.22,32.0,13991.0,70.0,1.0,Music,"Sep 9, 2017"
Tripod Baby,"['Music', 'Space']",Music,['Avex Entertainment'],['pH Studio'],3.6,35.0,14288.0,60.0,1.0,Music,2005
Scary,"['Music', 'Sci-Fi']",Music,['Victor Entertainment'],['pH Studio'],3.8,25.0,14762.0,47.0,1.0,Music,2004
Nothings Gonna Change,"['Music', 'Sci-Fi']",Music,['Ki/oon Music'],['pH Studio'],3.83,30.0,14602.0,54.0,1.0,Music,1999
Joutoku,['Music'],Music,['Toy&#039;s Factory'],,4.0,28.0,14853.0,53.0,1.0,Music,2012
Baitosaki wa Aku no Soshiki,"['Action', 'Comedy', 'Romance']",ONA,['Tate Anime'],['HeART-BIT'],5.36,14.0,12094.0,178.0,10.0,Novel,"Nov 13, 2017 to Jan 15, 2018"
Star WarsSaigo no Jedai Tokubetsu Eizou,"['Parody', 'Sci-Fi']",ONA,,,5.41,62.0,11966.0,165.0,1.0,Other,"Nov 8, 2017"
Wo Shi Jiang Xiaobai,"['Slice of Life', 'Drama', 'Romance']",ONA,,['2:10 Animation'],7.27,355.0,5676.0,2574.0,12.0,Original,"Nov 9, 2017 to Jan 24, 2018"
Utawarerumono Tusukurukoujo no Karei Naru Hibi,"['Action', 'Drama', 'Fantasy']",OVA,,['White Fox'],7.15,41.0,5357.0,4119.0,1.0,Visual novel,"Apr 26, 2018"
KandoReduction,['Music'],Music,['Toy&#039;s Factory'],,5.75,40.0,13834.0,77.0,1.0,Music,"Nov 14, 2012"
Hanabira,['Music'],Music,['Toy&#039;s Factory'],,4.51,35.0,13927.0,70.0,1.0,Music,"Oct 6, 2011"
Original,['Music'],Music,['Toy&#039;s Factory'],,4.52,31.0,14044.0,67.0,1.0,Music,"May 18, 2014"
Kakuchou Shoujokei Trinary ExMV,"['Sci-Fi', 'Music']",Music,,,6.64,78.0,9320.0,617.0,5.0,Original,"Jun 15, 2017 to Nov 30, 2017"
Girls  Panzer Dai 63kai Senshadou Zenkoku Koukousei Taikai Soushuuhen,"['Action', 'Military', 'School']",ONA,,,6.78,145.0,6655.0,2273.0,1.0,Original,"Nov 11, 2017"
Hataraku Oniisan,"['Slice of Life', 'Comedy']",TV,"['Lantis', 'Movic', 'BS Fuji', 'Tokyo MX', 'Good Smile Company']",['Tomovies'],6.29,1244.0,5551.0,3721.0,12.0,Original,"Jan 5, 2018 to Mar 23, 2018"
Golden Time Movie,"['Comedy', 'Fantasy']",Movie,,,6.98,267.0,7625.0,794.0,1.0,Original,2013
Ling Yu 2nd Season,['Fantasy'],ONA,['iQIYI'],['Haoliners Animation League'],6.93,215.0,9003.0,550.0,10.0,Novel,"Feb 18, 2016 to Apr 21, 2016"
Ling Yu Di San Ji,['Fantasy'],ONA,['iQIYI'],['Haoliners Animation League'],6.95,86.0,9415.0,426.0,12.0,Novel,"Jul 21, 2016 to Oct 6, 2016"
3D Kanojo Real Girl,"['Romance', 'School', 'Shoujo']",TV,,['Hoods Entertainment'],6.92,10006.0,804.0,63136.0,12.0,Manga,"Apr 4, 2018 to Jun 20, 2018"
Owarimonogatari 2nd Season Recaps,"['Mystery', 'Comedy', 'Supernatural', 'Vampire']",Special,,['Shaft'],7.66,773.0,4205.0,4790.0,2.0,Light novel,"Aug 12, 2017 to Aug 13, 2017"
gdMen,"['Comedy', 'Fantasy']",TV,['Tokyo MX'],['Strawberry Meets Pictures'],6.08,427.0,7727.0,1735.0,12.0,Unknown,"Jan 9, 2018 to Mar 27, 2018"
Yuuki Yuuna wa Yuusha de Aru Hidamari,"['Drama', 'Fantasy', 'Magic', 'Slice of Life']",Special,,['Studio Gokumi'],7.04,1963.0,5301.0,4631.0,1.0,Original,"Nov 18, 2017"
Kyoto Animation Koushiki Twitter Itsumo Arigatou,['Slice of Life'],ONA,,['Kyoto Animation'],5.78,61.0,11472.0,135.0,1.0,Original,"Mar 17, 2016"
Amanchu Advance,"['Comedy', 'School', 'Shounen', 'Slice of Life']",TV,,['J.C.Staff'],7.58,1761.0,2910.0,16238.0,12.0,Manga,"Apr 7, 2018 to Jun 23, 2018"
Servamp Movie Alice in the Garden,"['Action', 'Comedy', 'Supernatural', 'Drama', 'Vampire', 'Josei']",Movie,,['Platinum Vision'],6.89,52.0,3910.0,8980.0,1.0,Manga,"Apr 7, 2018"
Lalachan Santa no Fantasy Christmas,"['Fantasy', 'Kids', 'Music']",Music,,['Usagi Ou'],4.05,19.0,14972.0,50.0,1.0,Original,"Nov 14, 2017"
Sentaku Jab Jab,"['Kids', 'Music']",Music,['NHK'],,3.0,9.0,15465.0,29.0,1.0,Original,"Jun 5, 1974"
Muteki no Jiichan,"['Kids', 'Music']",Music,['NHK'],,3.25,8.0,15863.0,28.0,1.0,Original,"Jun 1, 2009"
Wakamono to Koinu to Croissant,"['Kids', 'Music']",Music,['NHK'],,4.14,7.0,15662.0,26.0,1.0,Original,"Feb 4, 1976"
Tanjoubi no Chachacha,"['Kids', 'Music']",Music,['NHK'],,3.5,8.0,15786.0,26.0,1.0,Original,"Feb 1, 1972"
Shijin to Tsubame,"['Kids', 'Music']",Music,['NHK'],,5.4,10.0,15785.0,30.0,1.0,Original,"Oct 2, 1985"
Kusakeiba,"['Kids', 'Music', 'Sports']",Music,['NHK'],,3.43,7.0,15614.0,31.0,1.0,Original,"Jun 3, 1971"
Kyou mo Chappy End,"['Kids', 'Music']",Music,['NHK'],,3.63,8.0,15861.0,27.0,1.0,Original,"Dec 2, 2002"
Sakura no Chikai MarronniYell  Higashi no Hichou Shimotsukeshi wo Yell,"['Music', 'Supernatural']",Special,['Tochigi TV'],,4.54,26.0,10852.0,429.0,1.0,Other,"Jan 10, 2018"
Godzilla 2 Kessen Kidou Zoushoku Toshi,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Movie,['TOHO animation'],['Polygon Pictures'],6.3020924157074045,11913.731535105117,3010.0,8275.0,1.0,Other,"May 18, 2018"
Kaitou Yumenosuke,"['Kids', 'Magic', 'Music']",Music,['NHK'],,3.0,8.0,15558.0,35.0,1.0,Original,"Jun 1, 1991"
Kaijuu ga Yattekuru,"['Kids', 'Music']",Music,['NHK'],,3.57,7.0,15611.0,28.0,1.0,Original,"Oct 4, 1967"
Machibouke,"['Music', 'Kids']",Music,['NHK'],,3.29,7.0,15710.0,28.0,1.0,Original,"Aug 16, 1973"
Kirakira,['Music'],Music,['Sony Music Entertainment'],,4.52,29.0,15030.0,55.0,1.0,Original,"Aug 23, 2011"
Huyao Xiao Hongniang Beishan Yaodi,"['Comedy', 'Historical', 'Supernatural', 'Romance']",ONA,['Tencent Animation'],['Haoliners Animation League'],7.62,1148.0,5695.0,2790.0,8.0,Manga,"Nov 18, 2016 to Jan 6, 2017"
Pokemon Diamond  Pearl Clip Show,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",Special,['TV Tokyo'],['OLM'],6.38,257.0,8078.0,1166.0,1.0,Game,"Sep 28, 2006"
Tantei Opera Milky Holmes Arsene Karei naru Yokubou,"['Comedy', 'Mystery', 'Super Power']",Special,['Bushiroad'],['J.C.Staff'],6.65,143.0,9066.0,694.0,1.0,Card game,"Dec 31, 2017"
Fatekaleid liner PrismaIllya Movie Sekka no Chikai  Kuro Sakura no Heya,"['Slice of Life', 'Parody']",Special,['Kadokawa Shoten'],['Silver Link.'],7.15,1029.0,3877.0,7786.0,1.0,Manga,"Jan 31, 2018"
Sengoku Night Blood Ongaku Dai Tokushuu,"['Fantasy', 'Historical', 'Music', 'Romance']",Special,,,6.3020924157074045,11913.731535105117,9121.0,0.0,1.0,Game,"Nov 21, 2017"
Rudolf to Ippaiattena x Godzilla x Toho Cinemas Moving Logo Eizou,['Comedy'],Movie,['Toho'],,5.41,62.0,12116.0,160.0,1.0,Novel,"Jan 7, 2016"
Toho Cinemas x Pokemon Go,['Comedy'],Movie,['Toho'],,5.71,257.0,8696.0,902.0,2.0,Game,"Mar 3, 2017 to Jun 30, 2017"
Gintama Shirogane no Tamashiihen,"['Action', 'Sci-Fi', 'Comedy', 'Historical', 'Parody', 'Samurai', 'Shounen']",TV,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Shueisha']",['Bandai Namco Pictures'],8.85,14862.0,1335.0,41965.0,12.0,Manga,"Jan 8, 2018 to Mar 26, 2018"
25sai no Joshikousei,"['Ecchi', 'Romance', 'School']",TV,"['Cosmic Ray', 'Picante Circus', 'Suiseisha', 'Tavac']",['Lilix'],5.5,2583.0,2988.0,15729.0,12.0,Web manga,"Jan 8, 2018 to Mar 26, 2018"
Sousha wa Tada Senaka to Teikin de Kataru Nomi,['Music'],Music,['Sega'],,5.7,96.0,11233.0,209.0,1.0,Original,"Nov 20, 2017"
Youtai Nuhai Zai Shanghai 2 Xianglian Mima,"['Military', 'Historical', 'Drama']",Movie,,,6.75,4.0,15234.0,47.0,1.0,Manga,"Aug 28, 2015"
Fruits 5 Shimai,"['Music', 'Kids']",Music,['NHK'],['Shirogumi'],4.18,11.0,15316.0,36.0,1.0,Original,"Oct 1, 2016"
Nanatsu no Bitoku,"['Ecchi', 'Fantasy']",TV,['Hobby Japan'],['Bridge'],5.2,4651.0,2456.0,21824.0,10.0,Other,"Jan 27, 2018 to Mar 31, 2018"
Aishen QiaokeliingII,"['Harem', 'Comedy', 'Romance', 'School']",ONA,"['Tencent Animation', 'bilibili']",['G.CMay Animation &amp; Film'],7.46,1639.0,3662.0,7700.0,15.0,Web manga,"Dec 21, 2017 to Apr 5, 2018"
Bousai Keihatsu Douga,['Slice of Life'],ONA,,,3.79,14.0,15471.0,48.0,2.0,Original,"Apr, 2014"
Usuzumizakura Garo,"['Action', 'Demons', 'Fantasy', 'Magic', 'Supernatural']",Movie,,,6.3020924157074045,11913.731535105117,6599.0,1403.0,1.0,Original,"Oct 6, 2018"
Itazura Majo to Nemuranai Machi,"['Action', 'Police', 'Magic', 'Fantasy']",ONA,['XFLAG'],['SANZIGEN'],6.16,793.0,7008.0,2039.0,1.0,Original,"Dec 1, 2017"
Tokyo Girls Collection 2016 AW x Osomatsusan Special Movie,['Comedy'],Special,,,5.05,41.0,10962.0,392.0,1.0,Manga,"Sep 3, 2016"
Toho Cinemas  I Love Snoopy The Peanuts Movie Collab Logo Eizou,['Comedy'],Movie,['Toho'],,5.05,40.0,13750.0,87.0,1.0,Other,"Dec 1, 2014"
Akuma no Memumemuchan,"['Comedy', 'Demons', 'Ecchi', 'Shounen']",ONA,,['Shaft'],5.9,583.0,7657.0,1390.0,1.0,Manga,"Jan 23, 2018"
Dennou Senshi Dokankun,['Comedy'],TV,['TV Tokyo'],['DLE'],6.33,3.0,15492.0,34.0,11.0,Unknown,"Jan 15, 2007 to Mar 26, 2007"
Wares Beyond,['Mecha'],ONA,['Shodensha'],,4.36,22.0,13000.0,120.0,1.0,Novel,"Dec 3, 2017"
Chikatetsu ni Noru,['Slice of Life'],Special,,,3.25,4.0,12683.0,85.0,1.0,Novel,"May 27, 2017"
dMatsusan,"['Comedy', 'Parody']",ONA,,,5.58,19.0,8542.0,1422.0,12.0,Manga,"Jan 9, 2018 to Mar 27, 2018"
Boku no Hero Academia the Movie 1 Futari no Hero,"['Action', 'Comedy', 'School', 'Shounen', 'Super Power']",Movie,,['Bones'],6.3020924157074045,11913.731535105117,490.0,50962.0,1.0,Manga,"Aug 3, 2018"
Mahou Shoujo Ore,"['Fantasy', 'Magic', 'Comedy']",TV,"['Genco', 'Crunchyroll SC Anime Fund']",['Pierrot Plus'],6.91,5083.0,1706.0,38812.0,12.0,Web manga,"Apr 2, 2018 to Jun 18, 2018"
Aggressive Retsuko ONA,"['Slice of Life', 'Comedy']",ONA,['Sanrio'],['Fanworks'],7.88,4647.0,1541.0,10804.0,10.0,Original,"Apr 20, 2018"
Mentori,"['Comedy', 'Parody']",ONA,['Tate Anime'],,4.0,5.0,14234.0,77.0,10.0,Other,"Dec 14, 2017 to Feb 15, 2018"
Nippen no Mikochan,['Comedy'],Special,,,4.06,16.0,12567.0,185.0,3.0,Other,"Jan 8, 2018 to Jan 19, 2018"
Inazuma Eleven x Kaitou Gru no Tsuki Dorobou,['Comedy'],Special,,,6.3020924157074045,11913.731535105117,9460.0,0.0,4.0,Original,"Feb, 2011 to Mar, 2011"
FateGrand Order Himuro no Tenchi  7nin no Saikyou Ijinhen,"['Comedy', 'School']",Special,,['ufotable'],6.55,1677.0,4264.0,6823.0,1.0,Game,"Dec 31, 2017"
FateGrand Order MoonlightLostroom,"['Action', 'Supernatural', 'Magic', 'Fantasy']",Special,,['Lay-duce'],6.29,5163.0,2950.0,13523.0,1.0,Game,"Dec 31, 2017"
Happy Happy Party,['Music'],Music,,,6.03,198.0,9201.0,537.0,1.0,Manga,"Apr 13, 2017"
ShuwarinDorimin,['Music'],Music,,,5.92,197.0,9141.0,508.0,1.0,Manga,"Apr 13, 2017"
Black Shout,['Music'],Music,,,6.6,256.0,8391.0,645.0,1.0,Manga,"Feb 5, 2017"
That Is How I Roll,['Music'],Music,,,6.01,133.0,9465.0,263.0,1.0,Manga,"Mar 7, 2017"
Egao no Orquesta,['Music'],Music,,,5.86,198.0,9044.0,546.0,1.0,Manga,"Mar 2, 2017"
Nanatsu no Taizai Imashime no Fukkatsu Joshou,"['Action', 'Comedy', 'Magic', 'Shounen', 'Super Power']",Special,,['A-1 Pictures'],7.33,7277.0,2096.0,27512.0,1.0,Manga,"Jan 6, 2018"
Pokemon Movie 21 Minna no Monogatari,"['Action', 'Kids', 'Adventure', 'Fantasy', 'Game', 'Comedy']",Movie,,"['OLM', 'Wit Studio']",6.3020924157074045,11913.731535105117,3868.0,4198.0,1.0,Game,"Jul 13, 2018"
Evil or Live Recap,"['Psychological', 'School']",Special,,,5.2,1064.0,7039.0,2268.0,1.0,Web manga,"Dec 13, 2017"
